date,duno,open,max,min,close,vol
2016.04.14,00:00,21422.00,21529.00,21285.00,21438.00,24207
2016.04.15,00:00,21408.00,21437.00,21244.00,21310.00,19643
2016.04.18,00:00,21069.00,21390.00,21007.00,21382.00,22406
2016.04.19,00:00,21430.00,21581.00,21263.00,21577.00,21811
2016.04.20,00:00,21475.00,21481.00,21108.00,21411.00,24593
2016.04.21,00:00,21419.00,21643.00,21337.00,21441.00,26812
2016.04.22,00:00,21368.00,21537.00,21315.00,21411.00,23412
2016.04.25,00:00,21366.00,21428.00,21248.00,21294.00,22669
2016.04.26,00:00,21320.00,21436.00,21069.00,21346.00,21058
2016.04.27,00:00,21334.00,21429.00,21263.00,21330.00,18104
2016.04.28,00:00,21431.00,21644.00,21203.00,21455.00,25689
2016.04.29,00:00,21155.00,21229.00,20870.00,20877.00,24430
2016.05.03,00:00,21050.00,21086.00,20457.00,20504.00,24784
2016.05.04,00:00,20497.00,20581.00,20261.00,20265.00,24332
2016.05.05,00:00,20347.00,20515.00,20315.00,20384.00,20727
2016.05.06,00:00,20298.00,20370.00,19986.00,20178.00,24487
2016.05.09,00:00,20299.00,20338.00,20014.00,20057.00,23288
2016.05.10,00:00,20020.00,20304.00,19985.00,20246.00,23043
2016.05.11,00:00,20335.00,20357.00,19959.00,20065.00,24216
2016.05.12,00:00,20031.00,20114.00,19834.00,19860.00,25051
2016.05.13,00:00,19815.00,19858.00,19574.00,19754.00,25806
2016.05.16,00:00,19656.00,20014.00,19643.00,20013.00,22216
2016.05.17,00:00,19974.00,20121.00,19829.00,19959.00,26035
2016.05.18,00:00,19844.00,19904.00,19723.00,19866.00,23491
2016.05.19,00:00,19732.00,19792.00,19551.00,19552.00,23447
2016.05.20,00:00,19647.00,19977.00,19621.00,19938.00,22837
2016.05.23,00:00,19806.00,19956.00,19729.00,19806.00,20893
2016.05.24,00:00,19806.00,20110.00,19712.00,20081.00,20724
2016.05.25,00:00,20145.00,20498.00,20125.00,20441.00,20505
2016.05.26,00:00,20372.00,20465.00,20240.00,20415.00,20332
2016.05.27,00:00,20451.00,20660.00,20281.00,20605.00,17738
2016.05.30,00:00,20615.00,20739.00,20487.00,20672.00,6894
2016.05.31,00:00,20600.00,20993.00,20600.00,20720.00,20883
2016.06.01,00:00,20722.00,20920.00,20689.00,20759.00,20081
2016.06.02,00:00,20753.00,20908.00,20684.00,20876.00,23125
2016.06.03,00:00,20953.00,21072.00,20811.00,20870.00,22332
2016.06.06,00:00,20944.00,21170.00,20814.00,21159.00,20201
2016.06.07,00:00,21188.00,21395.00,21146.00,21351.00,19117
2016.06.08,00:00,21316.00,21401.00,21200.00,21366.00,17851
2016.06.10,00:00,21271.00,21299.00,20819.00,20846.00,18277
2016.06.13,00:00,20682.00,20731.00,20417.00,20475.00,22934
2016.06.14,00:00,20498.00,20546.00,20211.00,20217.00,21684
2016.06.15,00:00,20103.00,20567.00,20089.00,20455.00,22460
2016.06.16,00:00,20279.00,20285.00,19871.00,19985.00,23948
2016.06.17,00:00,20292.00,20306.00,20071.00,20081.00,23394
2016.06.20,00:00,20404.00,20653.00,20269.00,20646.00,23040
2016.06.21,00:00,20535.00,20685.00,20492.00,20632.00,23402
2016.06.22,00:00,20538.00,20910.00,20489.00,20832.50,28147
2016.06.23,00:00,20871.00,21164.00,20753.00,21149.50,33534
2016.06.24,00:00,20610.00,21065.00,19636.00,20241.00,59741
2016.06.27,00:00,19987.00,20341.00,19703.00,19793.50,43624
2016.06.28,00:00,19841.00,20306.00,19827.00,20162.00,32025
2016.06.29,00:00,20210.00,20625.00,20175.00,20607.00,21433
2016.06.30,00:00,20701.00,20958.00,20602.00,20900.00,31483
2016.07.04,00:00,20974.00,21171.00,20830.00,20920.00,23606
2016.07.05,00:00,20913.00,20945.00,20616.00,20648.00,27635
2016.07.06,00:00,20520.00,20576.00,20274.00,20437.00,31093
2016.07.07,00:00,20661.00,20748.00,20556.00,20607.00,25955
2016.07.08,00:00,20604.00,20841.00,20456.00,20839.00,24286
2016.07.11,00:00,20984.00,21043.00,20808.00,21012.00,26671
2016.07.12,00:00,21005.00,21416.00,20957.00,21416.00,26602
2016.07.13,00:00,21397.00,21445.00,21261.00,21261.00,26122
2016.07.14,00:00,21266.00,21664.00,21257.00,21664.00,27690
2016.07.15,00:00,21587.00,21747.00,21506.00,21614.50,32006
2016.07.18,00:00,21627.00,21824.00,21606.00,21777.50,29361
2016.07.19,00:00,21709.00,21726.00,21606.00,21692.00,26983
2016.07.20,00:00,21625.00,21957.00,21604.00,21903.00,22341
2016.07.21,00:00,21921.00,22106.00,21883.00,21913.00,23546
2016.07.22,00:00,21898.00,22035.00,21831.00,21961.00,21454
2016.07.25,00:00,22080.00,22081.00,21854.00,21866.00,20794
2016.07.26,00:00,21855.00,22296.00,21840.00,22120.00,23671
2016.07.27,00:00,22153.00,22260.00,21985.00,22112.00,23447
2016.07.28,00:00,22127.00,22191.00,21974.00,21988.00,23842
2016.07.29,00:00,22022.00,22140.00,21781.00,21934.00,26390
2016.08.01,00:00,21956.00,22260.00,21956.00,22039.00,18339
2016.08.03,00:00,21799.00,21814.00,21678.00,21801.00,23281
2016.08.04,00:00,21888.00,21969.00,21758.00,21942.00,23922
2016.08.05,00:00,21919.00,22311.00,21919.00,22309.00,21420
2016.08.08,00:00,22340.00,22503.00,22235.00,22436.00,18266
2016.08.09,00:00,22402.00,22595.00,22396.00,22560.00,17717
2016.08.10,00:00,22511.00,22624.00,22371.00,22428.00,20801
2016.08.11,00:00,22388.00,22760.00,22318.00,22745.00,24034
